,id_str_brand,screen_name_brand,user_name_brand,date_brand,time_brand,in_reply_to_status_id_str_brand,text_brand,retweet_count_brand,favorite_count_brand,url_brand,senti_score_pos_brand,senti_score_neu_brand,senti_score_neg_brand,senti_score_com_brand,id_str_comment,screen_name_comment,user_name_comment,date_comment,time_comment,in_reply_to_status_id_str_comment,text_comment,retweet_count_comment,favorite_count_comment,url_comment,senti_score_pos_comment,senti_score_neu_comment,senti_score_neg_comment,senti_score_com_comment
30,1229405371439120385,brownforman,Brown-Forman,2020-2-17,14:00:56,Brand Tweet,"Originally introduced in 1962, @OldForester released its President’s Choice, hand-selected barrels by the Company President. The latest release was selected by Old Forester President and fifth-generation family member Campbell Brown. #BF150 https://t.co/cG1qi56S9f",4,10,https://twitter.com/brownforman/status/1229405371439120385,0.0,1.0,0.0,0.0,1229428596500041730,clarke_khiry,khiry clarke,2020-2-17,15:33:13,1229405371439120385,@brownforman @oldforester 🤤🤤🤤🤤🥃🥃🥃🥃,0,0,https://twitter.com/clarke_khiry/status/1229428596500041730,0.0,1.0,0.0,0.0
31,1227230878214086657,brownforman,Brown-Forman,2020-2-11,14:00:16,Brand Tweet,Happy to announce Brown-Forman Hungary has a new office! The team here is responsible for operations in both Hungary and Slovakia. #NothingBetterIntheMarket #BrownForman https://t.co/TYsKdGKB36,0,4,https://twitter.com/brownforman/status/1227230878214086657,0.268,0.732,0.0,0.4648,1227245282145992704,JBC_Awards,John Barleycorn Awards,2020-2-11,14:57:31,1227230878214086657,@brownforman Stunning!,0,0,https://twitter.com/JBC_Awards/status/1227245282145992704,1.0,0.0,0.0,0.4389
32,1225811697727934468,brownforman,Brown-Forman,2020-2-07,16:00:57,Brand Tweet,"“La bohème”
“Hansel and Gretel”
“O+E”

We are pleased to sponsor the 2020/2021 season of @KentuckyOpera! #BrownFormanCommunity 

https://t.co/An2gVEM9p3 https://t.co/MmxE2NtvPC",0,4,https://twitter.com/brownforman/status/1225811697727934468,0.093,0.907,0.0,0.2463,1227605340130357250,KentuckyOpera,Kentucky Opera,2020-2-12,14:48:15,1225811697727934468,@brownforman Thank you for your continuing support of opera in our community!,0,0,https://twitter.com/KentuckyOpera/status/1227605340130357250,0.379,0.621,0.0,0.6696
33,1225781497480740864,brownforman,Brown-Forman,2020-2-07,14:00:57,Brand Tweet,"Brown Forman’s first African-American Chemist, Elmer Lucille Allen worked in R&amp;D from 1966 to 1997. She helped pave the way for both women and African Americans.

#BF150 #BlackHistoryMonth https://t.co/WwL2de9dEm",4,8,https://twitter.com/brownforman/status/1225781497480740864,0.0,1.0,0.0,0.0,1226719582439735296,Sydneyyy_Marie,Sydney Vaughan,2020-2-10,04:08:34,1225781497480740864,"@brownforman Hi, I was wondering if you could tell me what Brown Forman’s mission statement is? It’s for class purposes. Thank you!",0,1,https://twitter.com/Sydneyyy_Marie/status/1226719582439735296,0.2055,0.7945,0.0,0.20995
34,1213097778886447104,brownforman,Brown-Forman,2020-1-03,14:00:23,Brand Tweet,"Our HR &amp; Communications team in Louisville recently volunteered their time with @Uspiritus, a great org that nurtures thousands of Kentucky’s most vulnerable children.  #BrownFormanCommunity https://t.co/TZTeqQFL87",2,12,https://twitter.com/brownforman/status/1213097778886447104,0.248,0.674,0.078,0.701,1213103172987867141,BwoodandBlawn,Bellewood & Brooklawn,2020-1-03,14:21:49,1213097778886447104,@brownforman We appreciate your time and efforts!!,0,0,https://twitter.com/BwoodandBlawn/status/1213103172987867141,0.187,0.313,0.0,0.2287
35,1212803279278804992,brownforman,Brown-Forman,2020-1-02,18:30:09,Brand Tweet,"Sustainability in action. Brown-Forman’s newest addition @FordsGin is known for promoting Zero-Waste Bars and sustainable cocktails. #BrownFormanSustainability

https://t.co/DaEFi3KWZ5 https://t.co/BghvjrZfvn",0,1,https://twitter.com/brownforman/status/1212803279278804992,0.152,0.848,0.0,0.3612,1212803279278804992,brownforman,Brown-Forman,2020-1-02,18:30:09,1212803279278804992,Sustainability in action. Brown-Forman’s newest addition @FordsGin is known for promoting Zero-Waste Bars and susta… https://t.co/BOL2G6k3bA,0,1,https://twitter.com/brownforman/status/1212803279278804992,0.161,0.839,0.0,0.3612
36,1212750444272988160,brownforman,Brown-Forman,2020-1-02,15:00:12,Brand Tweet,"#ICYMI: @slanewhiskey hosted a SuSLANEability cocktail competition tasking bartenders with crafting a sustainable cocktail. The winners earned a victory trip to Ireland. #Sustainability #BrownFormanSustainability

Via @imbibe

https://t.co/AfNqGavv6O https://t.co/YSS87m5t49",0,2,https://twitter.com/brownforman/status/1212750444272988160,0.154,0.846,0.0,0.4767,1212750444272988160,brownforman,Brown-Forman,2020-1-02,15:00:12,1212750444272988160,#ICYMI: @slanewhiskey hosted a SuSLANEability cocktail competition tasking bartenders with crafting a sustainable c… https://t.co/teTH6U8clM,0,2,https://twitter.com/brownforman/status/1212750444272988160,0.0,1.0,0.0,0.0
37,1212373047455502336,brownforman,Brown-Forman,2020-1-01,14:00:33,Brand Tweet,"2020 marks our 150th year in business. What started with a dream and $5,500 has grown to so much more. Follow along at #BF150 as we share 150 stories to celebrate the anniversary.

https://t.co/iSPn1Qyu60 https://t.co/HQKydvtk5R",5,24,https://twitter.com/brownforman/status/1212373047455502336,0.226,0.774,0.0,0.7845,1212373047455502336,brownforman,Brown-Forman,2020-1-01,14:00:33,1212373047455502336,"2020 marks our 150th year in business. What started with a dream and $5,500 has grown to so much more. Follow along… https://t.co/9nldthagu5",5,24,https://twitter.com/brownforman/status/1212373047455502336,0.095,0.905,0.0,0.25
38,1212018168153149440,brownforman,Brown-Forman,2019-12-31,14:30:24,Brand Tweet,"Happy New Year’s Eve! Have a fun, responsible holiday. Brown-Forman, @kydistillers, and Safe Ride KY want you to get home safe with @lyft.

KY residents can claim $10 in ride credits by downloading the Lyft app and entering promo code SAFERIDEKY2020.

Must be 21+ https://t.co/LjGZU0L8CM",0,4,https://twitter.com/brownforman/status/1212018168153149440,0.4535,0.5465,0.0,0.7665500000000001,1212018168153149440,brownforman,Brown-Forman,2019-12-31,14:30:24,1212018168153149440,"Happy New Year’s Eve! Have a fun, responsible holiday. Brown-Forman, @kydistillers, and Safe Ride KY want you to ge… https://t.co/60xPsgcyVG",0,4,https://twitter.com/brownforman/status/1212018168153149440,0.546,0.45399999999999996,0.0,0.7215
39,1212018168153149440,brownforman,Brown-Forman,2019-12-31,14:30:24,Brand Tweet,"Happy New Year’s Eve! Have a fun, responsible holiday. Brown-Forman, @kydistillers, and Safe Ride KY want you to get home safe with @lyft.

KY residents can claim $10 in ride credits by downloading the Lyft app and entering promo code SAFERIDEKY2020.

Must be 21+ https://t.co/LjGZU0L8CM",0,4,https://twitter.com/brownforman/status/1212018168153149440,0.4535,0.5465,0.0,0.7665500000000001,1213031908617195521,EskerNEurope,Esker NorthernEurope,2020-1-03,09:38:38,1212018168153149440,@brownforman @KyDistillers @lyft Happy New Year to you all! 🥳,0,0,https://twitter.com/EskerNEurope/status/1213031908617195521,0.222,0.778,0.0,0.3057
